Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MAX_ERROR);Tolerancja_1.0;78;6;0.12670178391523912;0.35595194045719025;0.7887835346879157;5.748447657095194
Fidelity (MAX_ERROR);Tolerancja_0.01;79;4924;1.2887705700346593e-06;0.001135240313781474;0.00992858664093621;0.01990837630999099
Fidelity (MAX_ERROR);Tolerancja_0.1;79;4235;1.3313283500283986e-05;0.003648737247361611;0.09994489618368085;0.06398683458904933
Fidelity (MAX_ERROR);Tolerancja_1.0;79;9;0.0900024294317248;0.30000404902555033;0.840669649534389;5.261082988347193
Fidelity (MAX_ERROR);Tolerancja_0.01;80;4784;4.618982662938583e-07;0.0006796309780269424;0.009992532488113604;0.012191873343145644
Fidelity (MAX_ERROR);Tolerancja_0.1;80;2842;5.484024491830269e-06;0.002341799413235529;0.09995615981775963;0.04200944742705434
Fidelity (MAX_ERROR);Tolerancja_1.0;80;9;0.09486590253310327;0.3080030885122798;0.8867406806539311;5.525255272119937
Fidelity (MAX_ERROR);Tolerancja_0.01;81;4894;9.349422702919222e-07;0.0009669241285085;0.009976829530310205;0.01720732502794764
Fidelity (MAX_ERROR);Tolerancja_0.1;81;3938;9.768427252408868e-06;0.0031254483282257073;0.09995809902082531;0.055620294970602294
Fidelity (MAX_ERROR);Tolerancja_1.0;81;9;0.1666135860638254;0.4081832750907678;0.9578844292310857;7.264005601239128
Fidelity (MAX_ERROR);Tolerancja_0.01;82;4846;6.458781124210705e-07;0.0008036654231837217;0.009985587689050668;0.013929864994808463
Fidelity (MAX_ERROR);Tolerancja_0.1;82;3458;7.040283026081773e-06;0.0026533531664823234;0.09999169073227332;0.04599034663731811
Fidelity (MAX_ERROR);Tolerancja_1.0;82;8;0.19541285243817402;0.4420552594848002;0.907090621967849;7.662106527458
Fidelity (MAX_ERROR);Tolerancja_0.01;83;4941;1.671945537785543e-06;0.001293037330391332;0.009931439635801453;0.025632328022736704
Fidelity (MAX_ERROR);Tolerancja_0.1;83;4406;1.7014339989223573e-05;0.004124844238177191;0.09998773375775993;0.08176821973396138
Fidelity (MAX_ERROR);Tolerancja_1.0;83;4;0.19071583718475754;0.43671024396590186;0.8889934212827191;8.65705881889395
Fidelity (MAX_ERROR);Tolerancja_0.01;84;4925;1.3011849016636928e-06;0.001140694920504029;0.009877797365340335;0.021245777400448543
Fidelity (MAX_ERROR);Tolerancja_0.1;84;4241;1.3420882976447874e-05;0.003663452330309195;0.09996703779821381;0.06823287395065485
Fidelity (MAX_ERROR);Tolerancja_1.0;84;4;0.14055314874432698;0.37490418608536097;0.8452637844247635;6.982700405596999
Fidelity (MAX_ERROR);Tolerancja_0.01;85;4947;1.837239351852046e-06;0.0013554480262452139;0.009867355817895884;0.025329545733607673
Fidelity (MAX_ERROR);Tolerancja_0.1;85;4463;1.879194718969142e-05;0.004334967957170089;0.09997789196781692;0.08100846878580294
Fidelity (MAX_ERROR);Tolerancja_1.0;85;30;0.012050850751058004;0.10977636699699077;0.999083020368043;2.0514143327370506
Fidelity (MAX_ERROR);Tolerancja_0.01;86;4949;1.9495886891498756e-06;0.0013962767237012425;0.009970984358846025;0.025256539207046878
Fidelity (MAX_ERROR);Tolerancja_0.1;86;4489;1.9701985500673282e-05;0.004438691868182932;0.09990590539530508;0.0802892387259686
Fidelity (MAX_ERROR);Tolerancja_1.0;86;42;0.009197539849145436;0.0959038051859541;0.9992146802425461;1.7347551346149255
Fidelity (MAX_ERROR);Tolerancja_0.01;87;4917;1.197037543746771e-06;0.0010940921093522112;0.009966524696415568;0.01963093776396324
Fidelity (MAX_ERROR);Tolerancja_0.1;87;4168;1.226965596180184e-05;0.0035028068690411466;0.09990611595192522;0.06284972083935697
Fidelity (MAX_ERROR);Tolerancja_1.0;87;3;0.18180135801312608;0.42638170459475166;0.8613710102118324;7.650427815943203
Fidelity (MAX_ERROR);Tolerancja_0.01;88;4743;3.8902763306617876e-07;0.0006237207973654388;0.009988153490908758;0.01080708908593671
Fidelity (MAX_ERROR);Tolerancja_0.1;88;2428;5.028862604860114e-06;0.0022425125651509992;0.09998950188386235;0.03885557956426449
Fidelity (MAX_ERROR);Tolerancja_1.0;88;4;0.14809399864958714;0.384829830768857;0.7247461434208624;6.667871716979619
Fidelity (MAX_ERROR);Tolerancja_0.01;89;76;3.8805561413323836e-07;0.000622941100051392;0.009978748690819828;0.013098584438267368
Fidelity (MAX_ERROR);Tolerancja_0.1;89;17;0.0005966823237158446;0.024427081768312903;0.07757886070495967;0.5136283239239016
Fidelity (MAX_ERROR);Tolerancja_1.0;89;6;0.15796990225856558;0.39745427694083957;0.944917519162352;8.357272311026827
