Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Energetyczne;Prog_Energii_99.0%;14;9;0.282428574600269;0.5314400950250827;1.7834239880111094;9.658596030805757
Energetyczne;Prog_Energii_99.9%;14;19;0.024139158017074915;0.15536781525488128;1.4343247471715799;2.8237142394476873
Energetyczne;Prog_Energii_99.99%;14;120;0.002990297106602302;0.05468360912195081;0.9707439306256225;0.9938408768169427
Energetyczne;Prog_Energii_99.0%;15;6;0.24602295166688415;0.49600700767921024;1.0904225985463114;8.912369089114524
Energetyczne;Prog_Energii_99.9%;15;13;0.023135084528207294;0.15210221736781912;1.2473751556601345;2.7330079605073854
Energetyczne;Prog_Energii_99.99%;15;54;0.0030228424516970734;0.05498038242588963;0.7401782175553553;0.987900278128938
Energetyczne;Prog_Energii_99.0%;16;6;0.19031889242107672;0.43625553569104053;1.2801519956360696;7.675043298195754
Energetyczne;Prog_Energii_99.9%;16;11;0.02909455843784847;0.1705712708454987;0.5733954222420348;3.0008602345727518
Energetyczne;Prog_Energii_99.99%;16;23;0.0028568891233898006;0.05344987486785915;0.5414541160279631;0.9403436067444931
Energetyczne;Prog_Energii_99.0%;17;5;0.22547849235085546;0.4748457563786955;1.3283559174753723;8.679119921703347
Energetyczne;Prog_Energii_99.9%;17;15;0.029897911699923996;0.17291012607688422;1.1104372170550043;3.160410932895207
Energetyczne;Prog_Energii_99.99%;17;97;0.0029925042903520263;0.054703786800842466;0.8961754079165303;0.9998630490806383
Energetyczne;Prog_Energii_99.0%;18;2;0.04219219060396095;0.20540737718972255;0.7671221532713144;3.6313949156660903
Energetyczne;Prog_Energii_99.9%;18;5;0.029937173724030357;0.17302362186716114;0.6336094348071795;3.0588828372907075
Energetyczne;Prog_Energii_99.99%;18;14;0.002547351292312709;0.05047129176386026;0.42888581073303733;0.8922814497022474
Energetyczne;Prog_Energii_99.0%;19;1;0.2790982780560883;0.5282975279670428;1.3156226935750572;9.045768727628182
Energetyczne;Prog_Energii_99.9%;19;6;0.012200339275448098;0.1104551459889855;0.3179883025671284;1.8912670465024424
Energetyczne;Prog_Energii_99.99%;19;7;0.0009568647305534661;0.030933230199147746;0.17258849180442493;0.5296539006281898
Energetyczne;Prog_Energii_99.0%;20;5;0.4213410204390415;0.649107865026331;1.5723301248149326;9.76099074175999
