Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Energetyczne;Prog_Energii_99.99%;43;2176;0.0026938761491626688;0.051902563994109856;0.3471735089648682;0.9996785306073344
Energetyczne;Prog_Energii_99.0%;44;22;0.29409240024328054;0.5423028676332816;1.8943696288292569;9.373285977724434
Energetyczne;Prog_Energii_99.9%;44;226;0.03334668597683651;0.18261074989396575;0.7430111565857551;3.156285691117386
Energetyczne;Prog_Energii_99.99%;44;1805;0.00334686428224949;0.05785208969647933;0.21454679811868882;0.9999286625582774
Energetyczne;Prog_Energii_99.0%;45;50;0.3620751781782787;0.6017268301964595;2.2606503897592867;9.91974419484606
Energetyczne;Prog_Energii_99.9%;45;565;0.036777478823806845;0.19177455207562563;0.8512019986027877;3.161491899987717
Energetyczne;Prog_Energii_99.99%;45;2697;0.003678454635286877;0.0606502649234682;0.2403472396378854;0.9998475773367458
Energetyczne;Prog_Energii_99.0%;46;30;0.22073613403509718;0.46982564216430034;1.6477197051242936;9.747471142808129
Energetyczne;Prog_Energii_99.9%;46;257;0.023209188354513625;0.15234562138280713;1.1118971873324526;3.1607141349743086
Energetyczne;Prog_Energii_99.99%;46;1920;0.002320801745485204;0.04817470026357407;0.5124268625894324;0.9994803571585489
Energetyczne;Prog_Energii_99.0%;47;13;0.3258751709705227;0.5708547722236564;1.9648403844660578;9.175780018756098
Energetyczne;Prog_Energii_99.9%;47;123;0.03859824341209146;0.19646435659450154;0.6923286013377679;3.1579200268668526
Energetyczne;Prog_Energii_99.99%;47;1233;0.0038675973052235235;0.062190009689849085;0.3607674689231528;0.999627008556902
Energetyczne;Prog_Energii_99.0%;48;35;0.3998262335595321;0.6323181426778233;2.3706819610969125;9.906956476550423
Energetyczne;Prog_Energii_99.9%;48;321;0.04070458322307805;0.20175376879522736;0.7366374303809584;3.161012900831376
Energetyczne;Prog_Energii_99.99%;48;2189;0.004070540577617527;0.06380078822097363;0.22510637857146598;0.9996101478252976
Energetyczne;Prog_Energii_99.0%;49;28;0.34614215983597707;0.5883384738702518;2.4950371188918004;9.735309105927737
Energetyczne;Prog_Energii_99.9%;49;283;0.0364621883832985;0.1909507485800946;2.0592825193709325;3.159685527969527
Energetyczne;Prog_Energii_99.99%;49;1973;0.003651287557679185;0.06042588483157847;0.7813796918786762;0.9998745500440251
Energetyczne;Prog_Energii_99.0%;50;28;0.41147333839831873;0.6414618760287464;2.52461475409752;9.840596190202772
Energetyczne;Prog_Energii_99.9%;50;326;0.04238549987938519;0.20587739040357295;1.175464914122152;3.1583424352462965
Energetyczne;Prog_Energii_99.99%;50;2195;0.004245707245059159;0.06515909180658644;0.33292972660392994;0.9995984711649996
Energetyczne;Prog_Energii_99.0%;51;20;0.3374783541580269;0.5809288718578436;2.0985887868082225;9.809220305092715
Energetyczne;Prog_Energii_99.9%;51;230;0.03489173546973076;0.18679329610489442;0.7857257882626092;3.1540807864266363
Energetyczne;Prog_Energii_99.99%;51;1831;0.0035059766507418246;0.0592112882037017;0.2888568659171735;0.9998066866275092
Energetyczne;Prog_Energii_99.0%;52;85;0.2661488824032268;0.5158961934374268;2.123093985056487;9.999355880711146
Energetyczne;Prog_Energii_99.9%;52;734;0.02659460559031488;0.16307852584051305;0.9126355945417197;3.160868866885378
Energetyczne;Prog_Energii_99.99%;52;2994;0.002658673608367446;0.05156232741418337;0.21215753254337688;0.999406602356922
Energetyczne;Prog_Energii_99.0%;53;38;0.34722731523018635;0.5892599725335044;1.977045111301723;9.822209707597855
Energetyczne;Prog_Energii_99.9%;53;328;0.03585621496505009;0.18935737367488517;0.7880101717577874;3.156345111849491
Energetyczne;Prog_Energii_99.99%;53;2200;0.0035962264826506734;0.059968545777354595;0.2721546208988288;0.9995989205789261
Energetyczne;Prog_Energii_99.0%;54;52;0.2669119823839478;0.5166352508142934;1.9914872167335673;9.838423603693704
Energetyczne;Prog_Energii_99.9%;54;487;0.027552642593812116;0.16598988702271025;1.664436524404945;3.160989924486784
Energetyczne;Prog_Energii_99.99%;54;2659;0.0027559116751605566;0.05249677775978785;0.404005724341141;0.9997102145385979
Energetyczne;Prog_Energii_99.0%;55;14;0.31042604866925505;0.5571589079151971;1.8061228368924702;9.265653560556201
Energetyczne;Prog_Energii_99.9%;55;160;0.03603153124005201;0.18981973353698506;0.8689934761324976;3.156736552040366
