Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MAX_ERROR);Tolerancja_0.01;538;4833;7.500613786086854e-06;0.0027387248467282826;0.009953041524817685;0.05516667504183679
Fidelity (MAX_ERROR);Tolerancja_0.1;538;3642;0.0005664113096180413;0.023799397253250792;0.09969301485015247;0.4793959553951239
Fidelity (MAX_ERROR);Tolerancja_1.0;538;187;0.055289427823792155;0.23513704051848605;0.9899181921042519;4.736411808611855
Fidelity (MAX_ERROR);Tolerancja_0.01;539;4817;8.138714777696462e-06;0.002852843279554007;0.009838126980278972;0.05571909429747047
Fidelity (MAX_ERROR);Tolerancja_0.1;539;3458;0.0007081466948705329;0.02661102581394661;0.09983487667694302;0.5197419245937382
Fidelity (MAX_ERROR);Tolerancja_1.0;539;164;0.06803692391934132;0.2608388849833194;0.9814984425869304;5.094463664721435
Fidelity (MAX_ERROR);Tolerancja_0.01;540;4765;6.714815157384868e-06;0.002591296038160223;0.009975857151223622;0.052788701269486316
Fidelity (MAX_ERROR);Tolerancja_0.1;540;3085;0.0006610406981884944;0.025710711740216264;0.09983173248194976;0.5237668955970639
Fidelity (MAX_ERROR);Tolerancja_1.0;540;86;0.057981791089556874;0.2407940844156203;0.9956807407259349;4.90534728664209
Fidelity (MAX_ERROR);Tolerancja_0.01;541;4838;8.453451592395701e-06;0.0029074820020759716;0.0098554433379614;0.05576950505903704
Fidelity (MAX_ERROR);Tolerancja_0.1;541;3727;0.0006443599708171504;0.025384246508753226;0.09910919229390558;0.4869047729543832
Fidelity (MAX_ERROR);Tolerancja_1.0;541;154;0.08184189879429767;0.2860802313937432;0.9978892118031295;5.487412441628921
Fidelity (MAX_ERROR);Tolerancja_0.01;542;4790;5.705789579141059e-06;0.002388679463456966;0.009823009540603778;0.045546662115064966
Fidelity (MAX_ERROR);Tolerancja_0.1;542;3015;0.0005895907701905566;0.02428149027944036;0.09928091031266062;0.4629925656945846
