Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MSE);Tolerancja_0.1;31;224;0.09985684114809158;0.31600133092772187;3.5120526762931563;5.159482183276072
Fidelity (MSE);Tolerancja_1.0;31;23;0.9787840766264915;0.9893351690031501;3.811746224477667;16.153277464922144
Fidelity (MSE);Tolerancja_0.01;32;1871;0.009999558537961327;0.099997792665445;1.4952605927910199;1.511573294259977
Fidelity (MSE);Tolerancja_0.1;32;256;0.09948870035116834;0.3154182942556889;3.250760367944811;4.767883944329189
Fidelity (MSE);Tolerancja_1.0;32;26;0.9621114830566159;0.9808728169628395;4.270316474412047;14.82693883201011
Fidelity (MSE);Tolerancja_0.01;33;1784;0.00998865722419685;0.09994327002953651;1.8340855182713272;1.6686052544571401
Fidelity (MSE);Tolerancja_0.1;33;226;0.09952291111662778;0.31547252038272333;3.812190023164332;5.266979007109545
Fidelity (MSE);Tolerancja_1.0;33;24;0.9761963082366155;0.9880264714250401;4.668908007156822;16.495619577739916
Fidelity (MSE);Tolerancja_0.01;34;2468;0.009998467026134867;0.0999923348369007;1.2303545132249525;1.519824619022276
Fidelity (MSE);Tolerancja_0.1;34;432;0.09995745480564307;0.3161604890014612;3.998411821434088;4.805453293298014
Fidelity (MSE);Tolerancja_1.0;34;42;0.9877332672270437;0.9938477082667363;5.051745009108937;15.105900037702053
Fidelity (MSE);Tolerancja_0.01;35;2127;0.009997713594026953;0.09998856731660352;1.5534092661968941;1.605013152629056
Fidelity (MSE);Tolerancja_0.1;35;292;0.09976160661226748;0.3158506080606265;3.8471288343977785;5.070023441760129
Fidelity (MSE);Tolerancja_1.0;35;34;0.9616618337539731;0.9806435814066051;4.6195329918740455;15.741258110191
Fidelity (MSE);Tolerancja_0.01;36;2175;0.009997575493861996;0.09998787673444215;1.325908075291121;1.644468261702944
Fidelity (MSE);Tolerancja_0.1;36;324;0.0996754463449595;0.3157141845799132;3.5458128735553727;5.19244905749912
Fidelity (MSE);Tolerancja_1.0;36;35;0.995200207061031;0.9975972168470755;4.254983271648482;16.40715869410104
Fidelity (MSE);Tolerancja_0.01;37;1824;0.009994432332777699;0.09997215778794463;1.5193675034965455;1.8562722506530678
Fidelity (MSE);Tolerancja_0.1;37;236;0.09951228531027545;0.3154556788366243;2.984979394973249;5.857347044338423
Fidelity (MSE);Tolerancja_1.0;37;26;0.9495682789544455;0.9744579410905561;3.303077193617033;18.093630021588336
Fidelity (MSE);Tolerancja_0.01;38;1701;0.009999073606104266;0.09999536792324065;1.5546321873814124;1.4495659568086117
Fidelity (MSE);Tolerancja_0.1;38;210;0.09952854679206873;0.3154814523740956;3.1643966185186323;4.573323573518642
Fidelity (MSE);Tolerancja_1.0;38;22;0.9528764737886642;0.976153919107363;3.347406018890971;14.150650366420328
Fidelity (MSE);Tolerancja_0.01;39;2364;0.009995729337568192;0.09997864440753432;1.0714936829112318;1.8722876648389157
Fidelity (MSE);Tolerancja_0.1;39;385;0.09989390706034534;0.31605997383462736;3.4555864428870797;5.918815901801616
Fidelity (MSE);Tolerancja_1.0;39;40;0.9922820800036123;0.996133565343329;4.502375199217623;18.654469641756577
Fidelity (MSE);Tolerancja_0.01;40;2427;0.009998685156280563;0.09999342556528686;1.0614014132913567;1.6313289587735085
Fidelity (MSE);Tolerancja_0.1;40;410;0.09984542786777874;0.31598327149989874;3.397118125291261;5.155065529275408
Fidelity (MSE);Tolerancja_1.0;40;38;0.9583398968559959;0.9789483627117397;4.951620741872974;15.970918129941273
Fidelity (MSE);Tolerancja_0.01;41;2066;0.00999898732568392;0.09999493650022445;1.478589818863252;1.4034074925261537
Fidelity (MSE);Tolerancja_0.1;41;308;0.09959474039342561;0.31558634380059225;3.7227248401620123;4.429186666143757
